code1,code2,distance
lr,sd,0.6047
lr,se,0.6393
lr,sg,0.5353
lr,sh,0.6582
lr,si,0.6373
lr,sj,0.5658
lr,sk,0.5619
lr,sl,0.6083
lr,sm,0.5695
lr,sn,0.5671
lr,so,0.6635
lr,sr,0.5485
lr,ss,0.5926
lr,st,0.6366
lr,sv,0.6362
lr,sx,0.5927
lr,sy,0.6519
lr,sz,0.5668
lr,tc,0.6585
lr,td,0.5597
lr,tf,0.6295
lr,tg,0.6132
lr,th,0.5157
lr,tj,0.5719
lr,tk,0.6373
lr,tl,0.604
lr,tm,0.6828
lr,tn,0.6451
lr,to,0.6651
lr,tr,0.6436
lr,tt,0.5739
lr,tv,0.6586
lr,tw,0.6478
lr,tz,0.6697
lr,ua,0.6295
lr,ug,0.6312
lr,um,0.4524
lr,us,0.4524
lr,uy,0.5775
lr,uz,0.5761
lr,va,0.5924
lr,vc,0.5845
lr,ve,0.5883
lr,vg,0.6422
lr,vi,0.5439
lr,vn,0.7043
lr,vu,0.6094
lr,wf,0.5707
lr,ws,0.5659
lr,xk,0.6401
lr,ye,0.6204
lr,yt,0.5699
lr,za,0.5874
lr,zm,0.6968
lr,zw,0.6248
ls,ad,0.6601
ls,ae,0.5061
ls,af,0.6303
ls,ag,0.6643
ls,ai,0.6065
ls,al,0.8405
ls,am,0.7096
ls,ao,0.7178
ls,aq,0.5663
ls,ar,0.4999
ls,as,0.5515
ls,at,0.566
ls,au,0.6479
ls,aw,0.6002
ls,ax,0.5857
ls,az,0.5503
ls,ba,0.6696
ls,bb,0.6698
ls,bd,0.6397
ls,be,0.7187
ls,bf,0.6075
ls,bg,0.735
ls,bh,0.6903
ls,bi,0.6319
ls,bj,0.6516
ls,bl,0.6495
ls,bm,0.6501
ls,bn,0.7008
ls,bo,0.5404
ls,bq,0.6443
ls,br,0.526
ls,bs,0.5969
ls,bt,0.7011
ls,bv,0.6374
ls,bw,0.6548
ls,by,0.6382
ls,bz,0.576
ls,ca,0.7676
ls,cc,0.7083
ls,cd,0.6261
ls,cf,0.5363
ls,cg,0.6456
ls,ch,0.7809
ls,ci,0.6586
ls,ck,0.6286
ls,cl,0.6702
ls,cm,0.6562
ls,cn,0.7937
ls,co,0.742
ls,cr,0.5859
ls,cu,0.5844
ls,cv,0.5617
ls,cw,0.6365
ls,cx,0.6274
ls,cy,0.6958
ls,cz,0.6918
ls,de,0.7057
ls,dj,0.5225
ls,dk,0.6577
ls,dm,0.5676
ls,do,0.5533
ls,dz,0.6274
ls,ec,0.7339
ls,ee,0.7563
ls,eg,0.4911
ls,eh,0.4597
ls,er,0.6301
ls,es,0.6528
ls,et,0.5905
ls,fi,0.7473
ls,fj,0.5661
ls,fk,0.5957
ls,fm,0.6373
ls,fo,0.6938
ls,fr,0.673
ls,ga,0.5352
ls,gb-eng,0.7205
ls,gb-nir,0.7348
ls,gb-sct,0.6132
ls,gb-wls,0.6022
ls,gb,0.5636
ls,gd,0.684
ls,ge,0.7298
ls,gf,0.6784
ls,gg,0.7215
ls,gh,0.5551
ls,gi,0.639
ls,gl,0.6933
ls,gm,0.5535
ls,gn,0.6708
ls,gp,0.6963
ls,gq,0.542
ls,gr,0.5431
ls,gs,0.6133
ls,gt,0.6027
ls,gu,0.6528
ls,gw,0.6479
ls,gy,0.5799
ls,hk,0.7559
ls,hm,0.6171
ls,hn,0.4903
ls,hr,0.4829
ls,ht,0.5995
ls,hu,0.441
ls,id,0.7269
ls,ie,0.6339
ls,il,0.5044
ls,im,0.7565
ls,in,0.484
ls,io,0.5362
ls,iq,0.4978
ls,ir,0.487
ls,is,0.5403
ls,it,0.6184
ls,je,0.6433
ls,jm,0.7056
ls,jo,0.4962
ls,jp,0.7102
ls,ke,0.5619
ls,kg,0.8367
ls,kh,0.5915
ls,ki,0.6247
ls,km,0.6027
ls,kn,0.6531
ls,kp,0.6174
ls,kr,0.6498
ls,kw,0.566
ls,ky,0.6165
ls,kz,0.597
ls,la,0.7078
ls,lb,0.5328
ls,lc,0.6375
ls,li,0.6711
ls,lk,0.6393
ls,lr,0.5857
ls,ls,0.0
ls,lt,0.7501
ls,lu,0.4927
ls,lv,0.5914
ls,ly,0.7533
ls,ma,0.734
ls,mc,0.6738
ls,md,0.6642
ls,me,0.7815
ls,mf,0.673
ls,mg,0.6152
ls,mh,0.5747
ls,mk,0.6938
ls,ml,0.6761
ls,mm,0.7309
ls,mn,0.6476
ls,mo,0.6236
ls,mp,0.6194
ls,mq,0.6358
ls,mr,0.6567
ls,ms,0.6152
ls,mt,0.676
ls,mu,0.6049
ls,mv,0.7114
ls,mw,0.5865
ls,mx,0.652
ls,my,0.6397
ls,mz,0.6672
ls,na,0.5556
ls,nc,0.4812
ls,ne,0.475
ls,nf,0.6282
ls,ng,0.593
ls,ni,0.4307
ls,nl,0.4392
ls,no,0.6374
ls,np,0.5752
ls,nr,0.6464
ls,nu,0.7283
ls,nz,0.6528
ls,om,0.6879
ls,pa,0.6393
ls,pe,0.7292
ls,pf,0.532
ls,pg,0.7035
ls,ph,0.5906
ls,pk,0.6479
ls,pl,0.6964
ls,pm,0.5187
ls,pn,0.6001
ls,pr,0.678
ls,ps,0.4504
ls,pt,0.7382
ls,pw,0.6597
ls,py,0.4744
ls,qa,0.6485
ls,re,0.638
ls,ro,0.682
ls,rs,0.67
ls,ru,0.7471
ls,rw,0.5494
ls,sa,0.6593
ls,sb,0.5819
ls,sc,0.5618
ls,sd,0.5459
ls,se,0.5848
ls,sg,0.6603
ls,sh,0.6226
ls,si,0.7937
ls,sj,0.6374
ls,sk,0.729
ls,sl,0.4343
ls,sm,0.6038
ls,sn,0.6728
ls,so,0.6306
ls,sr,0.6385
ls,ss,0.4634
ls,st,0.5567
ls,sv,0.4123
ls,sx,0.5971
ls,sy,0.4423
ls,sz,0.6244
ls,tc,0.6215
ls,td,0.6904
ls,tf,0.6051
ls,tg,0.6151
ls,th,0.6838
ls,tj,0.4361
ls,tk,0.6546
ls,tl,0.7362
ls,tm,0.6342
ls,tn,0.7837
ls,to,0.7636
ls,tr,0.7803
ls,tt,0.6917
ls,tv,0.5898
ls,tw,0.7787
ls,tz,0.6208
ls,ua,0.6478
ls,ug,0.7441
ls,um,0.5908
ls,us,0.5908
ls,uy,0.6234
ls,uz,0.3849
ls,va,0.7215
ls,vc,0.6534
ls,ve,0.7723
ls,vg,0.6103
ls,vi,0.655
ls,vn,0.8582
ls,vu,0.6236
ls,wf,0.7099
ls,ws,0.7092
ls,xk,0.6138
ls,ye,0.4986
ls,yt,0.6517
ls,za,0.6029
ls,zm,0.6906
ls,zw,0.6708
lt,ad,0.5491
lt,ae,0.6501
lt,af,0.5353
lt,ag,0.577
lt,ai,0.6174
lt,al,0.6086
lt,am,0.4344
lt,ao,0.5618
lt,aq,0.7688
lt,ar,0.7411
lt,as,0.6891
lt,at,0.6443
lt,au,0.6109
lt,aw,0.6624
lt,ax,0.6623
lt,az,0.6638
lt,ba,0.604
lt,bb,0.5943
lt,bd,0.5547
lt,be,0.5603
lt,bf,0.5687
lt,bg,0.4787
lt,bh,0.6266
lt,bi,0.5564
lt,bj,0.5144
lt,bl,0.7225
lt,bm,0.5248
lt,bn,0.5535
lt,bo,0.5741
lt,bq,0.6179
lt,br,0.606
lt,bs,0.6668
lt,bt,0.5302
lt,bv,0.5303
lt,bw,0.6534
lt,by,0.5822
lt,bz,0.5855
lt,ca,0.6542
lt,cc,0.633
lt,cd,0.6757
lt,cf,0.5992
lt,cg,0.5363
lt,ch,0.6485
lt,ci,0.627
lt,ck,0.5909
lt,cl,0.6062
lt,cm,0.5013
lt,cn,0.6122
lt,co,0.454
lt,cr,0.668
lt,cu,0.6529
lt,cv,0.6891
lt,cw,0.6596
lt,cx,0.5674
lt,cy,0.7856
lt,cz,0.5725
lt,de,0.6732
lt,dj,0.6639
lt,dk,0.6134
lt,dm,0.6091
lt,do,0.6301
lt,dz,0.6784
lt,ec,0.4407
lt,ee,0.6965
lt,eg,0.6502
lt,eh,0.6926
lt,er,0.5683
lt,es,0.4958
lt,et,0.559
lt,fi,0.6563
lt,fj,0.6292
lt,fk,0.5918
lt,fm,0.7154
lt,fo,0.6702
lt,fr,0.6276
lt,ga,0.6648
lt,gb-eng,0.7207
lt,gb-nir,0.7284
lt,gb-sct,0.6969
lt,gb-wls,0.5722
lt,gb,0.6061
lt,gd,0.4081
lt,ge,0.7073
lt,gf,0.6101
lt,gg,0.6981
lt,gh,0.5905
lt,gi,0.6333
lt,gl,0.6324
lt,gm,0.5118
lt,gn,0.5426
lt,gp,0.591
lt,gq,0.582
lt,gr,0.6865
lt,gs,0.5773
lt,gt,0.6799
lt,gu,0.6148
lt,gw,0.5061
lt,gy,0.5711
lt,hk,0.6081
lt,hm,0.6455
lt,hn,0.838
lt,hr,0.6495
lt,ht,0.6074
lt,hu,0.6016
lt,id,0.7388
lt,ie,0.6201
lt,il,0.7549
lt,im,0.5958
lt,in,0.6093
lt,io,0.567
lt,iq,0.6412
lt,ir,0.6289
lt,is,0.6752
lt,it,0.5849
lt,je,0.7237
lt,jm,0.4864
lt,jo,0.682
lt,jp,0.7718
lt,ke,0.633
lt,kg,0.6298
lt,kh,0.6612
lt,ki,0.5785
lt,km,0.5397
lt,kn,0.5344
lt,kp,0.627
lt,kr,0.7285
lt,kw,0.6276
lt,ky,0.5923
lt,kz,0.7035
lt,la,0.5216
lt,lb,0.6192
lt,lc,0.736
lt,li,0.5859
lt,lk,0.4658
lt,lr,0.5963
lt,ls,0.7501
lt,lt,0.0
lt,lu,0.7119
lt,lv,0.6126
lt,ly,0.5501
lt,ma,0.4643
lt,mc,0.7204
lt,md,0.538
lt,me,0.5618
lt,mf,0.6276
lt,mg,0.6142
lt,mh,0.6602
lt,mk,0.4587
lt,ml,0.5358
lt,mm,0.4125
lt,mn,0.5007
lt,mo,0.6446
lt,mp,0.6663
lt,mq,0.5558
lt,mr,0.5098
lt,ms,0.5921
lt,mt,0.6712
lt,mu,0.5561
lt,mv,0.505
lt,mw,0.63
lt,mx,0.5566
lt,my,0.5878
lt,mz,0.5578
lt,na,0.5592
lt,nc,0.664
lt,ne,0.6355
lt,nf,0.6196
lt,ng,0.6679
lt,ni,0.8001
lt,nl,0.6594
lt,no,0.5303
lt,np,0.5167
lt,nr,0.6847
lt,nu,0.6228
lt,nz,0.6128
lt,om,0.5902
lt,pa,0.6485
lt,pe,0.6392
lt,pf,0.6329
lt,pg,0.5532
lt,ph,0.6316
lt,pk,0.6541
lt,pl,0.6402
lt,pm,0.5837
lt,pn,0.5729
lt,pr,0.631
lt,ps,0.7088
lt,pt,0.5836
lt,pw,0.7936
lt,py,0.6591
lt,qa,0.6271
lt,re,0.6143
lt,ro,0.5533
lt,rs,0.5376
lt,ru,0.4928
lt,rw,0.6523
lt,sa,0.6277
lt,sb,0.5847
lt,sc,0.552
lt,sd,0.6131
lt,se,0.6689
lt,sg,0.7093
lt,sh,0.6067
lt,si,0.5617
lt,sj,0.5303
lt,sk,0.4972
lt,sl,0.7237
lt,sm,0.6639
lt,sn,0.5376
lt,so,0.7303
lt,sr,0.5687
lt,ss,0.6684
lt,st,0.6354
lt,sv,0.7773
lt,sx,0.5775
lt,sy,0.6883
lt,sz,0.5323
lt,tc,0.607
lt,td,0.5496
lt,tf,0.6222
lt,tg,0.5095
lt,th,0.5132
lt,tj,0.6855
lt,tk,0.6345
lt,tl,0.5513
lt,tm,0.5805
lt,tn,0.6273
lt,to,0.6092
lt,tr,0.6206
lt,tt,0.5635
lt,tv,0.6655
lt,tw,0.6351
lt,tz,0.5857
lt,ua,0.6815
lt,ug,0.5379
lt,um,0.5679
lt,us,0.5679
lt,uy,0.6575
lt,uz,0.7212
lt,va,0.6675
lt,vc,0.528
lt,ve,0.3543
lt,vg,0.5824
lt,vi,0.6771
lt,vn,0.6554
lt,vu,0.5303
lt,wf,0.5797
lt,ws,0.5839
lt,xk,0.6518
lt,ye,0.6634
lt,yt,0.7136
lt,za,0.4819
lt,zm,0.5738
lt,zw,0.5529
lu,ad,0.682
lu,ae,0.5807
lu,af,0.679
lu,ag,0.7113
lu,ai,0.6601
lu,al,0.8338
lu,am,0.7063
lu,ao,0.7179
lu,aq,0.5905
lu,ar,0.4977
lu,as,0.5867
lu,at,0.528
lu,au,0.6897
lu,aw,0.6568
lu,ax,0.642
lu,az,0.6915
lu,ba,0.6681
lu,bb,0.7117
lu,bd,0.7124
lu,be,0.7151
lu,bf,0.5369
lu,bg,0.7521
lu,bh,0.6624
lu,bi,0.5946
lu,bj,0.6864
lu,bl,0.5864
lu,bm,0.6663
lu,bn,0.6854
lu,bo,0.497
lu,bq,0.6043
lu,br,0.6732
lu,bs,0.6709
lu,bt,0.6479
lu,bv,0.6272
lu,bw,0.6697
lu,by,0.609
lu,bz,0.6509
lu,ca,0.7188
lu,cc,0.7883
lu,cd,0.6554
lu,cf,0.6468
lu,cg,0.7009
lu,ch,0.722
lu,ci,0.6255
lu,ck,0.6704
lu,cl,0.7163
lu,cm,0.6685
lu,cn,0.7659
lu,co,0.679
lu,cr,0.6494
lu,cu,0.6301
lu,cv,0.6542
lu,cw,0.7419
lu,cx,0.6869
lu,cy,0.6174
lu,cz,0.7081
lu,de,0.809
lu,dj,0.5806
lu,dk,0.6287
lu,dm,0.6529
lu,do,0.5613
lu,dz,0.6341
lu,ec,0.6695
lu,ee,0.8246
lu,eg,0.4638
lu,eh,0.5354
lu,er,0.6167
lu,es,0.6573
lu,et,0.6977
lu,fi,0.7169
lu,fj,0.5332
lu,fk,0.6501
lu,fm,0.633
lu,fo,0.6419
lu,fr,0.6455
lu,ga,0.5875
lu,gb-eng,0.6683
lu,gb-nir,0.6728
lu,gb-sct,0.6058
lu,gb-wls,0.5948
lu,gb,0.5816
lu,gd,0.6672
lu,ge,0.6811
lu,gf,0.7581
lu,gg,0.6579
lu,gh,0.5257
lu,gi,0.6728
lu,gl,0.6702
lu,gm,0.5509
lu,gn,0.6718
lu,gp,0.7829
lu,gq,0.6038
lu,gr,0.5403
lu,gs,0.6652
lu,gt,0.5831
lu,gu,0.7055
lu,gw,0.6225
lu,gy,0.617
lu,hk,0.7119
lu,hm,0.704
lu,hn,0.5508
lu,hr,0.3738
lu,ht,0.7257
lu,hu,0.355
lu,id,0.575
lu,ie,0.5911
lu,il,0.5223
lu,im,0.7353
lu,in,0.3832
lu,io,0.5327
lu,iq,0.4692
lu,ir,0.6011
lu,is,0.5952
lu,it,0.6171
lu,je,0.576
lu,jm,0.7397
lu,jo,0.5541
lu,jp,0.6524
lu,ke,0.6918
lu,kg,0.8064
lu,kh,0.64
lu,ki,0.5329
lu,km,0.541
lu,kn,0.7532
lu,kp,0.6435
lu,kr,0.5943
lu,kw,0.6561
lu,ky,0.666
lu,kz,0.5887
lu,la,0.6786
lu,lb,0.5415
lu,lc,0.6718
lu,li,0.7831
lu,lk,0.6299
lu,lr,0.5894
lu,ls,0.4927
lu,lt,0.7119
lu,lu,0.0
lu,lv,0.5857
lu,ly,0.7339
lu,ma,0.732
lu,mc,0.5565
lu,md,0.6754
lu,me,0.7583
lu,mf,0.6455
lu,mg,0.5231
lu,mh,0.6301
lu,mk,0.6602
lu,ml,0.6755
lu,mm,0.6225
lu,mn,0.6624
lu,mo,0.6779
lu,mp,0.6748
lu,mq,0.7321
lu,mr,0.6746
lu,ms,0.6669
lu,mt,0.6249
lu,mu,0.5679
lu,mv,0.7036
lu,mw,0.6584
lu,mx,0.6434
lu,my,0.6483
lu,mz,0.7913
lu,na,0.6353
lu,nc,0.6295
lu,ne,0.4128
lu,nf,0.6628
lu,ng,0.6545
lu,ni,0.5122
lu,nl,0.335
lu,no,0.6272
lu,np,0.6192
lu,nr,0.7321
lu,nu,0.7307
lu,nz,0.6989
lu,om,0.6746
lu,pa,0.5723
lu,pe,0.6683
lu,pf,0.5294
lu,pg,0.7225
lu,ph,0.712
lu,pk,0.6916
lu,pl,0.696
lu,pm,0.5793
lu,pn,0.6521
lu,pr,0.6641
lu,ps,0.4999
lu,pt,0.7523
lu,pw,0.7072
lu,py,0.3234
lu,qa,0.6472
lu,re,0.7154
lu,ro,0.6813
lu,rs,0.5853
lu,ru,0.7612
lu,rw,0.6884
lu,sa,0.7515
lu,sb,0.6801
lu,sc,0.5568
lu,sd,0.522
lu,se,0.6498
lu,sg,0.4799
lu,sh,0.6736
lu,si,0.8214
lu,sj,0.6272
lu,sk,0.7323
lu,sl,0.4362
lu,sm,0.5242
lu,sn,0.6747
lu,so,0.6455
lu,sr,0.6536
lu,ss,0.5875
lu,st,0.6554
lu,sv,0.511
lu,sx,0.5445
lu,sy,0.5786
lu,sz,0.638
lu,tc,0.6711
lu,td,0.694
lu,tf,0.6239
lu,tg,0.654
lu,th,0.6813
lu,tj,0.4294
lu,tk,0.7413
lu,tl,0.7286
lu,tm,0.7124
lu,tn,0.7513
lu,to,0.7759
lu,tr,0.7608
lu,tt,0.6998
lu,tv,0.595
lu,tw,0.8337
lu,tz,0.6465
lu,ua,0.789
lu,ug,0.7817
lu,um,0.5778
lu,us,0.5778
lu,uy,0.5885
lu,uz,0.5083
lu,va,0.6556
lu,vc,0.676
lu,ve,0.7305
lu,vg,0.6627
lu,vi,0.5778
lu,vn,0.8247
lu,vu,0.6371
lu,wf,0.7204
lu,ws,0.7614
lu,xk,0.6627
lu,ye,0.4593
lu,yt,0.5912
lu,za,0.5708
lu,zm,0.7709
lu,zw,0.7076
lv,ad,0.6036
lv,ae,0.5367
lv,af,0.5913
lv,ag,0.5889
lv,ai,0.6487
lv,al,0.6673
lv,am,0.6031
lv,ao,0.6332
lv,aq,0.7269
lv,ar,0.6553
lv,as,0.589
lv,at,0.5013
lv,au,0.6687
lv,aw,0.6868
lv,ax,0.6537
lv,az,0.6427
lv,ba,0.6684
lv,bb,0.6655
lv,bd,0.6713
lv,be,0.6231
lv,bf,0.6269
lv,bg,0.6752
lv,bh,0.6309
lv,bi,0.6054
lv,bj,0.6164
lv,bl,0.717
lv,bm,0.5553
lv,bn,0.6601
lv,bo,0.5413
lv,bq,0.6751
lv,br,0.6513
lv,bs,0.6645
lv,bt,0.5928
lv,bv,0.5558
lv,bw,0.7614
lv,by,0.5958
lv,bz,0.5974
lv,ca,0.6838
lv,cc,0.7341
lv,cd,0.6996
lv,cf,0.5808
lv,cg,0.6085
lv,ch,0.5945
lv,ci,0.6561
lv,ck,0.6515
lv,cl,0.6312
lv,cm,0.6021
lv,cn,0.6426
lv,co,0.6178
lv,cr,0.672
lv,cu,0.6784
lv,cv,0.6376
lv,cw,0.7026
lv,cx,0.654
lv,cy,0.7672
lv,cz,0.6478
lv,de,0.6593
lv,dj,0.6583
lv,dk,0.5191
lv,dm,0.6197
lv,do,0.5038
lv,dz,0.6906
lv,ec,0.6056
lv,ee,0.7988
lv,eg,0.507
lv,eh,0.558
lv,er,0.6021
lv,es,0.5546
lv,et,0.5581
lv,fi,0.7923
lv,fj,0.6448
lv,fk,0.6338
lv,fm,0.725
lv,fo,0.746
lv,fr,0.636
lv,ga,0.6249
lv,gb-eng,0.7859
lv,gb-nir,0.7957
lv,gb-sct,0.7043
lv,gb-wls,0.6297
lv,gb,0.6299
lv,gd,0.5688
lv,ge,0.7695
lv,gf,0.676
lv,gg,0.7516
lv,gh,0.562
lv,gi,0.6235
lv,gl,0.6463
lv,gm,0.5967
lv,gn,0.6118
lv,gp,0.6644
lv,gq,0.528
lv,gr,0.6682
lv,gs,0.6357
lv,gt,0.6901
lv,gu,0.6549
lv,gw,0.6162
lv,gy,0.5978
lv,hk,0.6066
lv,hm,0.6894
lv,hn,0.7271
lv,hr,0.5181
lv,ht,0.5882
lv,hu,0.4863
lv,id,0.6835
lv,ie,0.639
lv,il,0.6712
lv,im,0.6146
lv,in,0.5309
lv,io,0.5885
lv,iq,0.5137
lv,ir,0.5261
lv,is,0.6223
lv,it,0.6365
lv,je,0.6801
lv,jm,0.6695
lv,jo,0.5583
lv,jp,0.765
lv,ke,0.6375
lv,kg,0.6557
lv,kh,0.6054
lv,ki,0.5581
lv,km,0.6065
lv,kn,0.6227
lv,kp,0.6047
lv,kr,0.7164
lv,kw,0.5507
lv,ky,0.6434
lv,kz,0.7373
lv,la,0.579
lv,lb,0.56
lv,lc,0.7593
lv,li,0.6166
lv,lk,0.519
lv,lr,0.5774
lv,ls,0.5914
lv,lt,0.6126
lv,lu,0.5857
lv,lv,0.0
lv,ly,0.6777
lv,ma,0.6125
lv,mc,0.6601
lv,md,0.6054
lv,me,0.6119
lv,mf,0.636
lv,mg,0.6386
lv,mh,0.6468
lv,mk,0.5476
lv,ml,0.6128
lv,mm,0.5746
lv,mn,0.5927
lv,mo,0.675
lv,mp,0.6801
lv,mq,0.6266
lv,mr,0.6115
lv,ms,0.6439
lv,mt,0.6501
lv,mu,0.5965
lv,mv,0.5938
lv,mw,0.5981
lv,mx,0.6321
lv,my,0.6161
lv,mz,0.667
lv,na,0.6013
lv,nc,0.6105
lv,ne,0.5582
lv,nf,0.6857
lv,ng,0.7034
lv,ni,0.6518
lv,nl,0.4996
lv,no,0.5558
lv,np,0.5565
lv,nr,0.6805
lv,nu,0.6785
lv,nz,0.6723
lv,om,0.6507
lv,pa,0.6453
lv,pe,0.6348
lv,pf,0.5476
lv,pg,0.6278
lv,ph,0.6032
lv,pk,0.6868
lv,pl,0.6578
lv,pm,0.5907
lv,pn,0.6269
lv,pr,0.6713
lv,ps,0.5588
lv,pt,0.6228
lv,pw,0.7959
lv,py,0.5291
lv,qa,0.6305
lv,re,0.6363
lv,ro,0.6072
lv,rs,0.6379
lv,ru,0.6839
lv,rw,0.6585
lv,sa,0.6999
lv,sb,0.6346
lv,sc,0.5757
lv,sd,0.5348
lv,se,0.642
lv,sg,0.6544
lv,sh,0.6543
lv,si,0.713
lv,sj,0.5558
lv,sk,0.6525
lv,sl,0.606
lv,sm,0.6944
lv,sn,0.6206
lv,so,0.7261
lv,sr,0.6217
lv,ss,0.6356
lv,st,0.6395
lv,sv,0.6218
lv,sx,0.582
lv,sy,0.5669
lv,sz,0.5823
lv,tc,0.6538
lv,td,0.6084
lv,tf,0.656
lv,tg,0.6337
lv,th,0.6538
lv,tj,0.5514
lv,tk,0.6623
lv,tl,0.6003
lv,tm,0.675
lv,tn,0.6244
lv,to,0.6458
lv,tr,0.631
lv,tt,0.5968
lv,tv,0.7026
lv,tw,0.6602
lv,tz,0.6728
lv,ua,0.6864
lv,ug,0.638
lv,um,0.5496
lv,us,0.5496
lv,uy,0.6666
lv,uz,0.5727
lv,va,0.7081
lv,vc,0.6347
lv,ve,0.6184
lv,vg,0.6371
lv,vi,0.6934
lv,vn,0.6728
lv,vu,0.6214
lv,wf,0.6
lv,ws,0.6099
lv,xk,0.6652
lv,ye,0.5079
lv,yt,0.7189
lv,za,0.6293
lv,zm,0.6785
lv,zw,0.6415
ly,ad,0.5975
ly,ae,0.6651
ly,af,0.462
ly,ag,0.5901
ly,ai,0.603
ly,al,0.5874
ly,am,0.5233
ly,ao,0.4041
ly,aq,0.8261
ly,ar,0.8377
ly,as,0.712
ly,at,0.7627
ly,au,0.5797
ly,aw,0.7243
ly,ax,0.641
ly,az,0.6697
ly,ba,0.6063
ly,bb,0.5899
ly,bd,0.5985
ly,be,0.5568
ly,bf,0.5192
ly,bg,0.7117
ly,bh,0.7388
ly,bi,0.6828
ly,bj,0.6223
ly,bl,0.8739
ly,bm,0.6206
ly,bn,0.6962
ly,bo,0.562
ly,bq,0.7061
ly,br,0.6026
ly,bs,0.5807
ly,bt,0.7154
ly,bv,0.6022
ly,bw,0.688
ly,by,0.5186
ly,bz,0.5775
ly,ca,0.7167
ly,cc,0.6065
ly,cd,0.6988
ly,cf,0.6936
ly,cg,0.6475
ly,ch,0.7003
ly,ci,0.7274
ly,ck,0.5661
ly,cl,0.759
ly,cm,0.6057
ly,cn,0.6824
ly,co,0.6336
ly,cr,0.7299
ly,cu,0.7211
ly,cv,0.6811
ly,cw,0.6312
ly,cx,0.5703
ly,cy,0.9416
ly,cz,0.7358
ly,de,0.5766
ly,dj,0.7458
ly,dk,0.6997
ly,dm,0.5721
ly,do,0.6826
ly,dz,0.7594
ly,ec,0.6507
ly,ee,0.6527
ly,eg,0.65
ly,eh,0.6059
ly,er,0.5958
ly,es,0.6458
ly,et,0.6591
ly,fi,0.7771
ly,fj,0.6887
ly,fk,0.5836
ly,fm,0.7985
ly,fo,0.8053
ly,fr,0.6795
ly,ga,0.6865
ly,gb-eng,0.8539
ly,gb-nir,0.8603
ly,gb-sct,0.7617
ly,gb-wls,0.637
ly,gb,0.6616
ly,gd,0.5526
ly,ge,0.8188
ly,gf,0.6804
ly,gg,0.8315
ly,gh,0.557
ly,gi,0.8397
ly,gl,0.811
ly,gm,0.5097
ly,gn,0.6077
ly,gp,0.4486
ly,gq,0.7339
ly,gr,0.754
ly,gs,0.5505
ly,gt,0.7719
ly,gu,0.5662
ly,gw,0.5685
ly,gy,0.6069
ly,hk,0.6894
ly,hm,0.6076
ly,hn,0.8733
ly,hr,0.6777
ly,ht,0.6564
ly,hu,0.694
ly,id,0.7509
ly,ie,0.7321
ly,il,0.8751
ly,im,0.6418
ly,in,0.6838
ly,io,0.6368
ly,iq,0.6391
ly,ir,0.796
ly,is,0.6635
ly,it,0.6941
ly,je,0.872
ly,jm,0.484
ly,jo,0.5973
ly,jp,0.9118
ly,ke,0.5146
ly,kg,0.6431
ly,kh,0.6301
ly,ki,0.5918
ly,km,0.6471
ly,kn,0.5441
ly,kp,0.6482
ly,kr,0.8695
ly,kw,0.6976
ly,ky,0.5703
ly,kz,0.7189
ly,la,0.5372
ly,lb,0.7945
ly,lc,0.828
ly,li,0.6151
ly,lk,0.5544
ly,lr,0.7087
ly,ls,0.7533
ly,lt,0.5501
ly,lu,0.7339
ly,lv,0.6777
ly,ly,0.0
ly,ma,0.6154
ly,mc,0.763
ly,md,0.5848
ly,me,0.5783
ly,mf,0.6795
ly,mg,0.6777
ly,mh,0.6568
ly,mk,0.6295
ly,ml,0.611
ly,mm,0.6503
ly,mn,0.5964
ly,mo,0.6288
ly,mp,0.6408
ly,mq,0.5783
ly,mr,0.5566
ly,ms,0.5689
ly,mt,0.7887
ly,mu,0.5079
ly,mv,0.5424
ly,mw,0.467
ly,mx,0.6522
ly,my,0.6534
ly,mz,0.5816
ly,na,0.5488
ly,nc,0.6026
ly,ne,0.6776
ly,nf,0.6607
ly,ng,0.7146
ly,ni,0.8179
ly,nl,0.6984
ly,no,0.6022
ly,np,0.5759
ly,nr,0.6159
ly,nu,0.7536
ly,nz,0.5761
ly,om,0.6487
ly,pa,0.7269
ly,pe,0.7306
ly,pf,0.7952
ly,pg,0.4246
ly,ph,0.712
ly,pk,0.6757
ly,pl,0.8381
ly,pm,0.6361
ly,pn,0.55
ly,pr,0.7131
ly,ps,0.6275
ly,pt,0.5654
ly,pw,0.8142
ly,py,0.7012
ly,qa,0.7037
ly,re,0.7089
ly,ro,0.5975
ly,rs,0.6228
ly,ru,0.705
ly,rw,0.7098
ly,sa,0.5811
ly,sb,0.576
ly,sc,0.6235
ly,sd,0.5899
ly,se,0.648
ly,sg,0.7809
ly,sh,0.5802
ly,si,0.7531
ly,sj,0.6022
ly,sk,0.7168
ly,sl,0.7786
ly,sm,0.7979
ly,sn,0.6105
ly,so,0.7657
ly,sr,0.6166
ly,ss,0.5782
ly,st,0.6507
ly,sv,0.789
ly,sx,0.5851
ly,sy,0.6887
ly,sz,0.5536
ly,tc,0.5838
ly,td,0.5872
ly,tf,0.6361
ly,tg,0.6112
ly,th,0.6305
ly,tj,0.7379
ly,tk,0.6096
ly,tl,0.5825
ly,tm,0.5621
ly,tn,0.6344
ly,to,0.6829
ly,tr,0.6219
ly,tt,0.5806
